PLAYER,PLAYER_ID,TEAM,EXECUTION_DATE,GP,A_MIN,A_FGA,FG_%,A_3,3_%,A_2,2_%,A_FTA,FT_%,A_PTS,A_REB,A_OREB,A_DREB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFF,AST_TOV,STL_TOV,MIN,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,EFF
LJ Cryer,1643018,GSW,2026/01/20,1.0,3.0,3.0,0.3333333333333333,2.0,0.5,1.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LaMelo Ball,1630163,CHA,2026/01/20,33.0,27.454545454545453,16.848484848484848,0.4136690647482014,9.242424242424242,0.3704918032786885,7.606060606060606,0.46613545816733065,2.878787878787879,0.8842105263157894,19.90909090909091,5.03030303030303,0.9393939393939394,4.090909090909091,7.575757575757576,1.1818181818181819,0.21212121212121213,3.212121212121212,2.696969696969697,20.484848484848484,2.36,0.37,906.0,230.0,556.0,113.0,305.0,117.0,251.0,84.0,95.0,657.0,166.0,31.0,135.0,250.0,39.0,7.0,106.0,89.0,676.0
Lachlan Olbrich,1642950,CHI,2026/01/20,9.0,7.666666666666667,1.0,0.2222222222222222,0.4444444444444444,0.0,0.5555555555555556,0.4,0.2222222222222222,0.0,0.4444444444444444,2.2222222222222223,0.6666666666666666,1.5555555555555556,0.8888888888888888,0.0,0.0,0.4444444444444444,1.6666666666666667,2.111111111111111,2.0,0.0,69.0,2.0,9.0,0.0,4.0,2.0,5.0,0.0,2.0,4.0,20.0,6.0,14.0,8.0,0.0,0.0,4.0,15.0,19.0
Landry Shamet,1629013,NYK,2026/01/20,18.0,20.444444444444443,6.0,0.4351851851851852,4.388888888888889,0.3924050632911392,1.6111111111111112,0.5517241379310345,2.2222222222222223,0.775,8.666666666666666,1.7777777777777777,0.3888888888888889,1.3888888888888888,1.0555555555555556,0.4444444444444444,0.2222222222222222,0.4444444444444444,1.2777777777777777,7.833333333333333,2.38,1.0,368.0,47.0,108.0,31.0,79.0,16.0,29.0,31.0,40.0,156.0,32.0,7.0,25.0,19.0,8.0,4.0,8.0,23.0,141.0
Larry Nance Jr.,1626204,CLE,2026/01/20,17.0,14.411764705882353,3.9411764705882355,0.3582089552238806,2.0588235294117645,0.3142857142857143,1.8823529411764706,0.40625,0.17647058823529413,0.3333333333333333,3.5294117647058822,2.7058823529411766,0.7647058823529411,1.9411764705882353,1.1764705882352942,0.5294117647058824,0.23529411764705882,0.5294117647058824,2.235294117647059,5.0,2.22,1.0,245.0,24.0,67.0,11.0,35.0,13.0,32.0,1.0,3.0,60.0,46.0,13.0,33.0,20.0,9.0,4.0,9.0,38.0,85.0
Lauri Markkanen,1628374,UTA,2026/01/20,33.0,35.96969696969697,19.696969696969695,0.48307692307692307,7.96969696969697,0.3650190114068441,11.727272727272727,0.5633074935400517,6.787878787878788,0.8839285714285714,27.939393939393938,7.181818181818182,2.0,5.181818181818182,2.1515151515151514,1.0303030303030303,0.48484848484848486,1.5757575757575757,1.9696969696969697,26.242424242424242,1.37,0.65,1187.0,314.0,650.0,96.0,263.0,218.0,387.0,198.0,224.0,922.0,237.0,66.0,171.0,71.0,34.0,16.0,52.0,65.0,866.0
LeBron James,2544,LAL,2026/01/20,24.0,33.125,16.291666666666668,0.5089514066496164,4.958333333333333,0.3277310924369748,11.333333333333334,0.5882352941176471,5.833333333333333,0.7571428571428571,22.625,5.875,0.7083333333333334,5.166666666666667,6.916666666666667,1.0833333333333333,0.7083333333333334,2.7083333333333335,1.375,25.083333333333332,2.55,0.4,795.0,199.0,391.0,39.0,119.0,160.0,272.0,106.0,140.0,543.0,141.0,17.0,124.0,166.0,26.0,17.0,65.0,33.0,602.0
Leonard Miller,1631159,MIN,2026/01/20,17.0,5.0588235294117645,1.8823529411764706,0.5625,0.6470588235294118,0.09090909090909091,1.2352941176470589,0.8095238095238095,0.6470588235294118,0.6363636363636364,2.588235294117647,1.3529411764705883,0.35294117647058826,1.0,0.29411764705882354,0.23529411764705882,0.0,0.4117647058823529,0.6470588235294118,3.0,0.71,0.57,86.0,18.0,32.0,1.0,11.0,17.0,21.0,7.0,11.0,44.0,23.0,6.0,17.0,5.0,4.0,0.0,7.0,11.0,51.0
Liam McNeeley,1642862,CHA,2026/01/20,27.0,12.444444444444445,3.185185185185185,0.3953488372093023,2.1481481481481484,0.3793103448275862,1.037037037037037,0.42857142857142855,1.1481481481481481,0.8064516129032258,4.2592592592592595,2.185185185185185,0.4074074074074074,1.7777777777777777,0.8518518518518519,0.18518518518518517,0.1111111111111111,0.4444444444444444,1.2962962962962963,5.0,1.92,0.42,336.0,34.0,86.0,22.0,58.0,12.0,28.0,25.0,31.0,115.0,59.0,11.0,48.0,23.0,5.0,3.0,12.0,35.0,135.0
Lindy Waters III,1630322,SAS,2026/01/20,26.0,7.230769230769231,2.076923076923077,0.35185185185185186,1.8076923076923077,0.3191489361702128,0.2692307692307692,0.5714285714285714,0.038461538461538464,1.0,2.076923076923077,0.8076923076923077,0.07692307692307693,0.7307692307692307,0.4230769230769231,0.15384615384615385,0.0,0.11538461538461539,0.6538461538461539,2.0,3.67,1.33,188.0,19.0,54.0,15.0,47.0,4.0,7.0,1.0,1.0,54.0,21.0,2.0,19.0,11.0,4.0,0.0,3.0,17.0,52.0
Lonzo Ball,1628366,CLE,2026/01/20,30.0,21.2,5.366666666666666,0.30434782608695654,4.433333333333334,0.2706766917293233,0.9333333333333333,0.4642857142857143,0.6666666666666666,0.7,4.933333333333334,3.9,0.8333333333333334,3.066666666666667,4.133333333333334,1.2333333333333334,0.26666666666666666,1.5,1.2666666666666666,9.033333333333333,2.76,0.82,636.0,49.0,161.0,36.0,133.0,13.0,28.0,14.0,20.0,148.0,117.0,25.0,92.0,124.0,37.0,8.0,45.0,38.0,271.0
Luguentz Dort,1629652,OKC,2026/01/20,34.0,26.764705882352942,7.411764705882353,0.4007936507936508,5.470588235294118,0.34408602150537637,1.9411764705882353,0.5606060606060606,0.7352941176470589,0.88,8.470588235294118,3.7058823529411766,0.7941176470588235,2.911764705882353,1.0588235294117647,0.8823529411764706,0.5882352941176471,0.7352941176470589,3.0294117647058822,9.441176470588236,1.44,1.2,910.0,101.0,252.0,64.0,186.0,37.0,66.0,22.0,25.0,288.0,126.0,27.0,99.0,36.0,30.0,20.0,25.0,103.0,321.0
Luka Dončić,1629029,LAL,2026/01/20,33.0,36.303030303030305,22.515151515151516,0.46433378196500674,10.242424242424242,0.33727810650887574,12.272727272727273,0.5703703703703704,11.454545454545455,0.783068783068783,33.333333333333336,7.545454545454546,0.9090909090909091,6.636363636363637,8.636363636363637,1.5454545454545454,0.5454545454545454,4.454545454545454,2.727272727272727,32.60606060606061,1.94,0.35,1198.0,345.0,743.0,114.0,338.0,231.0,405.0,296.0,378.0,1100.0,249.0,30.0,219.0,285.0,51.0,18.0,147.0,90.0,1076.0
Luka Garza,1630568,BOS,2026/01/20,34.0,16.5,4.5588235294117645,0.6,1.4705882352941178,0.48,3.088235294117647,0.6571428571428571,1.7352941176470589,0.7966101694915254,7.5588235294117645,4.323529411764706,2.4411764705882355,1.8823529411764706,0.9411764705882353,0.4117647058823529,0.5,0.4411764705882353,2.5588235294117645,11.117647058823529,2.13,0.93,561.0,93.0,155.0,24.0,50.0,69.0,105.0,47.0,59.0,257.0,147.0,83.0,64.0,32.0,14.0,17.0,15.0,87.0,378.0
Luke Kennard,1628379,ATL,2026/01/20,39.0,20.28205128205128,5.153846153846154,0.5124378109452736,3.230769230769231,0.4603174603174603,1.9230769230769231,0.6,0.7692307692307693,0.9333333333333333,7.487179487179487,1.9230769230769231,0.38461538461538464,1.5384615384615385,2.1794871794871793,0.7692307692307693,0.05128205128205128,0.7435897435897436,1.1282051282051282,9.102564102564102,2.93,1.03,791.0,103.0,201.0,58.0,126.0,45.0,75.0,28.0,30.0,292.0,75.0,15.0,60.0,85.0,30.0,2.0,29.0,44.0,355.0
Luke Kornet,1628436,SAS,2026/01/20,35.0,24.285714285714285,4.828571428571428,0.6627218934911243,0.0,,4.828571428571428,0.6627218934911243,2.2285714285714286,0.8205128205128205,8.228571428571428,6.828571428571428,3.057142857142857,3.7714285714285714,2.0,0.45714285714285713,1.3142857142857143,0.4857142857142857,2.0285714285714285,16.314285714285713,4.12,0.94,850.0,112.0,169.0,0.0,0.0,112.0,169.0,64.0,78.0,288.0,239.0,107.0,132.0,70.0,16.0,46.0,17.0,71.0,571.0
Luke Travers,1631247,CLE,2026/01/20,12.0,8.583333333333334,3.0,0.25,1.3333333333333333,0.0625,1.6666666666666667,0.4,0.75,1.0,2.3333333333333335,2.0,0.75,1.25,0.75,0.5833333333333334,0.3333333333333333,0.25,0.5,3.5,3.0,2.33,103.0,9.0,36.0,1.0,16.0,8.0,20.0,9.0,9.0,28.0,24.0,9.0,15.0,9.0,7.0,4.0,3.0,6.0,42.0
Mac McClung,1630644,IND,2026/01/20,3.0,11.333333333333334,6.0,0.3888888888888889,3.3333333333333335,0.2,2.6666666666666665,0.625,1.3333333333333333,0.75,6.333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,5.333333333333333,0.5,2.5,34.0,7.0,18.0,2.0,10.0,5.0,8.0,3.0,4.0,19.0,4.0,0.0,4.0,1.0,5.0,1.0,2.0,6.0,16.0
Malaki Branham,1631103,WAS,2026/01/20,24.0,9.583333333333334,3.0,0.4583333333333333,1.125,0.2962962962962963,1.875,0.5555555555555556,1.25,0.8333333333333334,4.125,1.5833333333333333,0.4166666666666667,1.1666666666666667,0.875,0.4166666666666667,0.125,0.5,0.6666666666666666,4.791666666666667,1.75,0.83,230.0,33.0,72.0,8.0,27.0,25.0,45.0,25.0,30.0,99.0,38.0,10.0,28.0,21.0,10.0,3.0,12.0,16.0,115.0
Malevy Leons,1642502,GSW,2026/01/20,1.0,3.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
Malik Monk,1628370,SAC,2026/01/20,35.0,21.8,9.8,0.43731778425655976,4.485714285714286,0.4140127388535032,5.314285714285714,0.45698924731182794,1.7142857142857142,0.85,11.885714285714286,2.0,0.3142857142857143,1.6857142857142857,2.4,0.6857142857142857,0.37142857142857144,1.3714285714285714,1.6,10.2,1.75,0.5,763.0,150.0,343.0,65.0,157.0,85.0,186.0,51.0,60.0,416.0,70.0,11.0,59.0,84.0,24.0,13.0,48.0,56.0,357.0
Marcus Sasser,1631204,DET,2026/01/20,11.0,9.090909090909092,3.727272727272727,0.4878048780487805,2.6363636363636362,0.4482758620689655,1.0909090909090908,0.5833333333333334,0.8181818181818182,0.8888888888888888,5.545454545454546,1.0909090909090908,0.09090909090909091,1.0,1.7272727272727273,0.6363636363636364,0.18181818181818182,0.7272727272727273,1.0909090909090908,6.454545454545454,2.38,0.88,100.0,20.0,41.0,13.0,29.0,7.0,12.0,8.0,9.0,61.0,12.0,1.0,11.0,19.0,7.0,2.0,8.0,12.0,71.0
Marcus Smart,203935,LAL,2026/01/20,32.0,28.34375,7.9375,0.40551181102362205,5.0625,0.32098765432098764,2.875,0.5543478260869565,2.0,0.890625,9.84375,3.15625,0.65625,2.5,2.875,1.40625,0.34375,1.8125,2.8125,10.875,1.59,0.78,907.0,103.0,254.0,52.0,162.0,51.0,92.0,57.0,64.0,315.0,101.0,21.0,80.0,92.0,45.0,11.0,58.0,90.0,348.0
Mark Sears,1641813,MIL,2026/01/20,7.0,3.7142857142857144,1.8571428571428572,0.46153846153846156,1.1428571428571428,0.5,0.7142857142857143,0.4,1.1428571428571428,0.75,3.142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.5714285714285714,1.8571428571428572,0.5,0.0,26.0,6.0,13.0,4.0,8.0,2.0,5.0,6.0,8.0,22.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,13.0
Mark Williams,1631109,PHX,2026/01/20,38.0,24.105263157894736,7.2631578947368425,0.6594202898550725,0.02631578947368421,1.0,7.2368421052631575,0.6581818181818182,3.526315789473684,0.7835820895522388,12.368421052631579,8.289473684210526,3.1578947368421053,5.131578947368421,1.0526315789473684,1.0789473684210527,1.0526315789473684,1.0526315789473684,2.3157894736842106,19.55263157894737,1.0,1.03,916.0,182.0,276.0,1.0,1.0,181.0,275.0,105.0,134.0,470.0,315.0,120.0,195.0,40.0,41.0,40.0,40.0,88.0,743.0
Marvin Bagley III,1628963,WAS,2026/01/20,36.0,19.333333333333332,6.416666666666667,0.6190476190476191,0.5,0.3888888888888889,5.916666666666667,0.6384976525821596,2.5833333333333335,0.7096774193548387,9.972222222222221,5.666666666666667,2.5833333333333335,3.0833333333333335,1.4722222222222223,0.5277777777777778,0.7222222222222222,1.1944444444444444,2.0833333333333335,13.972222222222221,1.23,0.44,696.0,143.0,231.0,7.0,18.0,136.0,213.0,66.0,93.0,359.0,204.0,93.0,111.0,53.0,19.0,26.0,43.0,75.0,503.0
Mason Plumlee,203486,CHA,2026/01/20,14.0,8.928571428571429,0.8571428571428571,0.75,0.0,,0.8571428571428571,0.75,0.8571428571428571,0.6666666666666666,1.8571428571428572,2.857142857142857,0.7142857142857143,2.142857142857143,1.1428571428571428,0.42857142857142855,0.0,0.6428571428571429,0.7142857142857143,5.142857142857143,1.78,0.67,125.0,9.0,12.0,0.0,0.0,9.0,12.0,8.0,12.0,26.0,40.0,10.0,30.0,16.0,6.0,0.0,9.0,10.0,72.0
Matas Buzelis,1641824,CHI,2026/01/20,42.0,27.80952380952381,11.238095238095237,0.4766949152542373,5.142857142857143,0.3472222222222222,6.095238095238095,0.5859375,3.0,0.7777777777777778,14.833333333333334,5.214285714285714,1.1428571428571428,4.071428571428571,1.8095238095238095,0.7142857142857143,1.4285714285714286,1.6904761904761905,2.5476190476190474,15.761904761904763,1.07,0.42,1168.0,225.0,472.0,75.0,216.0,150.0,256.0,98.0,126.0,623.0,219.0,48.0,171.0,76.0,30.0,60.0,71.0,107.0,662.0
Matisse Thybulle,1629680,POR,2026/01/20,4.0,12.25,2.5,0.6,1.5,0.6666666666666666,1.0,0.5,1.0,1.0,5.0,1.0,0.0,1.0,0.75,2.5,0.0,0.25,1.75,8.0,3.0,10.0,49.0,6.0,10.0,4.0,6.0,2.0,4.0,4.0,4.0,20.0,4.0,0.0,4.0,3.0,10.0,0.0,1.0,7.0,32.0
Max Christie,1631108,DAL,2026/01/20,40.0,29.1,8.975,0.48746518105849584,5.5,0.4590909090909091,3.475,0.5323741007194245,1.85,0.8513513513513513,12.85,3.5,0.225,3.275,2.175,0.5,0.35,1.1,1.45,13.4,1.98,0.46,1164.0,175.0,359.0,101.0,220.0,74.0,139.0,63.0,74.0,514.0,140.0,9.0,131.0,87.0,20.0,14.0,44.0,58.0,536.0
Maxi Kleber,1628467,LAL,2026/01/20,20.0,11.5,2.0,0.325,0.85,0.23529411764705882,1.15,0.391304347826087,0.7,0.7857142857142857,2.05,1.85,0.7,1.15,0.7,0.3,0.25,0.35,1.55,3.3,2.0,0.86,230.0,13.0,40.0,4.0,17.0,9.0,23.0,11.0,14.0,41.0,37.0,14.0,23.0,14.0,6.0,5.0,7.0,31.0,66.0
Maxime Raynaud,1642875,SAC,2026/01/20,35.0,23.542857142857144,7.914285714285715,0.5487364620938628,0.8,0.2857142857142857,7.114285714285714,0.5783132530120482,1.7428571428571429,0.7049180327868853,10.142857142857142,6.514285714285714,1.8857142857142857,4.628571428571429,1.1714285714285715,0.4,0.5142857142857142,1.0,2.6285714285714286,13.657142857142857,1.17,0.4,824.0,152.0,277.0,8.0,28.0,144.0,249.0,43.0,61.0,355.0,228.0,66.0,162.0,41.0,14.0,18.0,35.0,92.0,478.0
Micah Peavy,1642877,NOP,2026/01/20,37.0,15.81081081081081,4.972972972972973,0.391304347826087,1.7837837837837838,0.24242424242424243,3.189189189189189,0.4745762711864407,0.40540540540540543,0.7333333333333333,4.621621621621622,2.135135135135135,0.8378378378378378,1.2972972972972974,1.162162162162162,0.6486486486486487,0.13513513513513514,0.2972972972972973,1.7567567567567568,5.27027027027027,3.91,2.18,585.0,72.0,184.0,16.0,66.0,56.0,118.0,11.0,15.0,171.0,79.0,31.0,48.0,43.0,24.0,5.0,11.0,65.0,195.0
Micah Potter,1630695,IND,2026/01/20,13.0,16.923076923076923,4.153846153846154,0.46296296296296297,2.8461538461538463,0.40540540540540543,1.3076923076923077,0.5882352941176471,1.6923076923076923,0.9545454545454546,6.615384615384615,3.6153846153846154,0.6153846153846154,3.0,1.4615384615384615,0.3076923076923077,0.23076923076923078,0.7692307692307693,1.6923076923076923,9.153846153846153,1.9,0.4,220.0,25.0,54.0,15.0,37.0,10.0,17.0,21.0,22.0,86.0,47.0,8.0,39.0,19.0,4.0,3.0,10.0,22.0,119.0
Michael Porter Jr.,1629008,BKN,2026/01/20,33.0,33.18181818181818,18.78787878787879,0.4854838709677419,9.515151515151516,0.3980891719745223,9.272727272727273,0.5751633986928104,4.303030303030303,0.8450704225352113,25.666666666666668,7.424242424242424,1.3333333333333333,6.090909090909091,3.242424242424242,1.0606060606060606,0.21212121212121213,2.5757575757575757,2.090909090909091,24.696969696969695,1.26,0.41,1095.0,301.0,620.0,125.0,314.0,176.0,306.0,120.0,142.0,847.0,245.0,44.0,201.0,107.0,35.0,7.0,85.0,69.0,815.0
Mikal Bridges,1628969,NYK,2026/01/20,43.0,34.906976744186046,12.674418604651162,0.5027522935779817,5.6976744186046515,0.4,6.976744186046512,0.5866666666666667,1.0930232558139534,0.7872340425531915,15.883720930232558,4.488372093023256,1.1627906976744187,3.3255813953488373,4.162790697674419,1.6046511627906976,0.8837209302325582,1.0465116279069768,1.930232558139535,19.441860465116278,3.98,1.53,1501.0,274.0,545.0,98.0,245.0,176.0,300.0,37.0,47.0,683.0,193.0,50.0,143.0,179.0,69.0,38.0,45.0,83.0,836.0
Mike Conley,201144,MIN,2026/01/20,37.0,18.675675675675677,4.108108108108108,0.34868421052631576,3.054054054054054,0.34513274336283184,1.054054054054054,0.358974358974359,1.135135135135135,0.8809523809523809,4.918918918918919,1.7297297297297298,0.35135135135135137,1.3783783783783783,2.972972972972973,0.5675675675675675,0.1891891891891892,0.6216216216216216,1.5405405405405406,6.945945945945946,4.78,0.91,691.0,53.0,152.0,39.0,113.0,14.0,39.0,37.0,42.0,182.0,64.0,13.0,51.0,110.0,21.0,7.0,23.0,57.0,257.0
Miles Bridges,1628970,CHA,2026/01/20,42.0,33.04761904761905,15.095238095238095,0.44637223974763407,6.785714285714286,0.3368421052631579,8.30952380952381,0.5358166189111748,3.9285714285714284,0.8484848484848485,19.095238095238095,6.357142857142857,1.0238095238095237,5.333333333333333,3.5714285714285716,0.5,0.5,1.4523809523809523,1.7857142857142858,19.61904761904762,2.46,0.34,1388.0,283.0,634.0,96.0,285.0,187.0,349.0,140.0,165.0,802.0,267.0,43.0,224.0,150.0,21.0,21.0,61.0,75.0,824.0
Miles Kelly,1642939,DAL,2026/01/20,8.0,9.5,3.5,0.39285714285714285,2.75,0.3181818181818182,0.75,0.6666666666666666,0.0,,3.625,1.5,0.5,1.0,0.625,0.25,0.0,0.375,1.0,3.5,1.67,0.67,76.0,11.0,28.0,7.0,22.0,4.0,6.0,0.0,0.0,29.0,12.0,4.0,8.0,5.0,2.0,0.0,3.0,8.0,28.0
Miles McBride,1630540,NYK,2026/01/20,32.0,28.3125,10.3125,0.4393939393939394,7.03125,0.4311111111111111,3.28125,0.45714285714285713,1.15625,0.8648648648648649,13.09375,2.5625,0.65625,1.90625,2.71875,0.78125,0.1875,0.84375,1.8125,12.5625,3.22,0.93,906.0,145.0,330.0,97.0,225.0,48.0,105.0,32.0,37.0,419.0,82.0,21.0,61.0,87.0,25.0,6.0,27.0,58.0,402.0
Mitchell Robinson,1629011,NYK,2026/01/20,30.0,19.366666666666667,3.1,0.6666666666666666,0.0,,3.1,0.6666666666666666,1.7,0.37254901960784315,4.766666666666667,9.2,4.933333333333334,4.266666666666667,1.1,0.8333333333333334,1.1666666666666667,0.7,2.3333333333333335,14.266666666666667,1.57,1.19,581.0,62.0,93.0,0.0,0.0,62.0,93.0,19.0,51.0,143.0,276.0,148.0,128.0,33.0,25.0,35.0,21.0,70.0,428.0
Mo Bamba,1628964,TOR,2026/01/20,2.0,3.0,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
Mohamed Diawara,1642885,NYK,2026/01/20,35.0,5.0285714285714285,1.7428571428571429,0.39344262295081966,1.0,0.37142857142857144,0.7428571428571429,0.4230769230769231,0.11428571428571428,0.25,1.7714285714285714,0.9714285714285714,0.2,0.7714285714285715,0.45714285714285713,0.22857142857142856,0.11428571428571428,0.2857142857142857,0.4857142857142857,2.1142857142857143,1.6,0.8,176.0,24.0,61.0,13.0,35.0,11.0,26.0,1.0,4.0,62.0,34.0,7.0,27.0,16.0,8.0,4.0,10.0,17.0,74.0
Monte Morris,1628420,IND,2026/01/20,6.0,10.833333333333334,3.3333333333333335,0.35,1.3333333333333333,0.25,2.0,0.4166666666666667,0.6666666666666666,0.5,3.0,1.1666666666666667,0.16666666666666666,1.0,1.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,3.1666666666666665,4.5,0.5,65.0,7.0,20.0,2.0,8.0,5.0,12.0,2.0,4.0,18.0,7.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,19.0
Moritz Wagner,1629021,ORL,2026/01/20,2.0,12.0,5.0,0.5,2.0,0.25,3.0,0.6666666666666666,2.0,1.0,7.5,3.0,0.0,3.0,1.0,0.0,0.0,0.5,1.5,8.5,2.0,0.0,24.0,5.0,10.0,1.0,4.0,4.0,6.0,4.0,4.0,15.0,6.0,0.0,6.0,2.0,0.0,0.0,1.0,3.0,17.0
Moses Moody,1630541,GSW,2026/01/20,42.0,24.571428571428573,8.476190476190476,0.42134831460674155,5.666666666666667,0.3949579831932773,2.8095238095238093,0.4745762711864407,1.5952380952380953,0.8059701492537313,10.666666666666666,3.0,0.7857142857142857,2.2142857142857144,1.5238095238095237,0.9285714285714286,0.6190476190476191,0.9047619047619048,2.0,10.619047619047619,1.68,1.03,1032.0,150.0,356.0,94.0,238.0,56.0,118.0,54.0,67.0,448.0,126.0,33.0,93.0,64.0,39.0,26.0,38.0,84.0,446.0
Mouhamed Gueye,1631243,ATL,2026/01/20,43.0,16.093023255813954,4.162790697674419,0.441340782122905,1.7674418604651163,0.27631578947368424,2.395348837209302,0.5631067961165048,0.813953488372093,0.6285714285714286,4.674418604651163,3.604651162790698,1.1627906976744187,2.441860465116279,0.9767441860465116,0.8372093023255814,0.5813953488372093,0.6046511627906976,1.744186046511628,7.441860465116279,1.62,1.39,692.0,79.0,179.0,21.0,76.0,58.0,103.0,22.0,35.0,201.0,155.0,50.0,105.0,42.0,36.0,25.0,26.0,75.0,320.0
Moussa Cisse,1630619,DAL,2026/01/20,25.0,11.84,2.36,0.6610169491525424,0.0,,2.36,0.6610169491525424,1.92,0.4583333333333333,4.0,4.68,1.92,2.76,0.24,0.36,1.2,0.84,1.8,7.8,0.29,0.43,296.0,39.0,59.0,0.0,0.0,39.0,59.0,22.0,48.0,100.0,117.0,48.0,69.0,6.0,9.0,30.0,21.0,45.0,195.0
Moussa Diabaté,1631217,CHA,2026/01/20,39.0,24.435897435897434,5.0,0.6153846153846154,0.0,,5.0,0.6153846153846154,2.8461538461538463,0.6666666666666666,8.051282051282051,8.384615384615385,3.6666666666666665,4.717948717948718,1.4871794871794872,0.7435897435897436,1.0,0.8717948717948718,2.5641025641025643,15.923076923076923,1.71,0.85,953.0,120.0,195.0,0.0,0.0,120.0,195.0,74.0,111.0,314.0,327.0,143.0,184.0,58.0,29.0,39.0,34.0,100.0,621.0
Myles Turner,1626167,MIL,2026/01/20,41.0,28.317073170731707,9.439024390243903,0.42118863049095606,5.7560975609756095,0.3898305084745763,3.682926829268293,0.47019867549668876,2.707317073170732,0.7567567567567568,12.24390243902439,5.341463414634147,1.170731707317073,4.170731707317073,1.5853658536585367,0.6341463414634146,1.4634146341463414,1.0,2.6341463414634148,14.146341463414634,1.59,0.63,1161.0,163.0,387.0,92.0,236.0,71.0,151.0,84.0,111.0,502.0,219.0,48.0,171.0,65.0,26.0,60.0,41.0,108.0,580.0
Myron Gardner,1642066,MIA,2026/01/20,15.0,5.733333333333333,2.2,0.48484848484848486,1.2666666666666666,0.42105263157894735,0.9333333333333333,0.5714285714285714,0.26666666666666666,1.0,2.933333333333333,1.6666666666666667,0.7333333333333333,0.9333333333333333,0.4,0.3333333333333333,0.13333333333333333,0.06666666666666667,1.2,4.266666666666667,6.0,5.0,86.0,16.0,33.0,8.0,19.0,8.0,14.0,4.0,4.0,44.0,25.0,11.0,14.0,6.0,5.0,2.0,1.0,18.0,64.0
